id	name	address	zip	city_hotel	cc1	ufi	class	currencycode	minrate	maxrate	preferred	nr_rooms	longitude	latitude	public_ranking	hotel_url	photo_url	desc_en	city_unique	city_preferred	continent_id	review_score	review_nr	
351108	Millennium Plaza Hotel	Sheikh Zayed Road		Dubai	ae	-782831	5	AED	495	2000	1	398	55.27867019	25.21760858	1	http://www.booking.com/hotel/ae/millennium-plaza-dubai.html	http://aff.bstatic.com/images/hotel/max500/893/89300730.jpg	"Located along Sheikh Zayed Road in Dubai’s financial district, Millennium Plaza Hotel offers modern, spacious rooms and an outdoor pool. Emirates Towers Metro Station is just in front of the property and offers easy access to many places of interest."	dubai	Dubai	7	1	1	
26391	Oasis Dead Sea Hotel	Ein Bokek	86930	Dead Sea	il	-779680	4	USD	119.85	265	1	142	35.36078453	31.19573289	1	http://www.booking.com/hotel/il/oasis-dead-sea.html	http://aff.bstatic.com/images/hotel/max500/223/22331773.jpg	"With a unique Moroccan design, Oasis Dead Sea Hotel is set on the shores of the Dead Sea in Ein Bokek. It offers indoor and outdoor swimming pools and a modern wellness centre. Free WiFi and parking are provided."	dead-sea	Ein Bokek	7	1	1	
891300	Al Ebreez Palace	Ofoq District	11511	Buraydah	sa	-3094124	0	SAR	250			21	43.95707935	26.39604061	1	http://www.booking.com/hotel/sa/alebreez-palace.html	http://aff.bstatic.com/images/hotel/max500/272/27273116.jpg	"Located in Buraydah, Al Ebreez Palace offers self-catering accommodations. Free Wi-Fi access is available in all areas. The property is 2.2 km from King Abdullah Sport City and 10 minutes away from Al Nakheel Plaza by car."	buraydah	Buraydah	7	1	1	
1540099	Raoum Inn Sakaka	"مدينة سكاكا الجوف , حي العزيزية , طريق الملك خالد"	72345	Sakakah	sa	-3098949	0	SAR	270			78	40.18089652	29.94549697	1	http://www.booking.com/hotel/sa/raoum-inn-sakaka.html	http://aff.bstatic.com/images/hotel/max500/675/67586855.jpg	"Featuring air conditioning, Raoum Inn Sakaka offers accommodation in Sakakah. There is a games room on site and guests can enjoy the on-site restaurant. Free WiFi is offered throughout the property."	sakaka	Sakakah	7	1	1	
73122	Jood Palace Hotel Dubai(Former Taj Palace Hotel Dubai)	Off Al Rigga Street		Dubai	ae	-782831	5	AED	360	2400	1	249	55.3218779	25.26227137	1	http://www.booking.com/hotel/ae/taj-palace.html	http://aff.bstatic.com/images/hotel/max500/535/53565660.jpg	"Boasting a panoramic rooftop pool and an extensive wellness centre, this hotel offers 5-star accommodation in Dubai’s central Deira neighbourhood. It is a 5-minute walk from Al-Rigga Metro Station."	dubai	Dubai	7	1	1	
45729	Ein Gedi Kibbutz Hotel	Kibbutz Ein Gedi	86980	Kibbutz Ein Gedi	il	-779684	0	USD	139	429	1	165	35.38022518	31.45205989	1	http://www.booking.com/hotel/il/ein-gedi.html	http://aff.bstatic.com/images/hotel/max500/573/57375265.jpg	"Kibbutz Hotel offers a great location, just a 5-minute drive from the Dead Sea. Free entrance is available to Ein Gedi's private beach and the nearby spa's mineral pools. Free private parking is possible on site."	dead-sea-mehoz-hadarom-1	Kibbutz Ein Gedi	7	1	1	
346133	Tur Sinai Organic Farm Resort	Zeev Tur Sinai 1 Emek Haarazim	91451	Jerusalem	il	900000000	0	USD	270	344.3		5	35.18909097	31.80444265	1	http://www.booking.com/hotel/il/tur-sinai-organic-farm-resort.html	http://aff.bstatic.com/images/hotel/max500/593/5937119.jpg	"Overlooking Cedar Valley and the Mevaseret Mountains, the peaceful Tur Sinai resort is surrounded by organic orchards on the northern outskirts of Jerusalem. All air-conditioned rooms feature eco-friendly furnishings and a private balcony."	jerusalem	Jerusalem	7	1	1	
386313	Boudl Taif	Steen Street- AL Shefaa Road-in front of Al-mawared	99999*	Taif 	sa	-3093456	0	SAR	310.25	395		60	40.41061163	21.23421231	1	http://www.booking.com/hotel/sa/boudl-taif-al-taif.html	http://aff.bstatic.com/images/hotel/max500/307/30784190.jpg	"Located in the City of Ta’if, well known for its agriculture, Boudl Taif hotel offers air-conditioned rooms with free Wi-Fi.  It has a 24-hour front desk and an elevator. Free public parking is available on site."	taif	Taif	7	1	1	
479863	Three Hearts Lodge	"Ain Al Rihani , Sesobel building"	0	Zouk Mikael	lb	900050827	0	USD	35			5	35.61884925	33.95173939	1	http://www.booking.com/hotel/lb/three-hearts-lodge.html	http://aff.bstatic.com/images/hotel/max500/584/58434134.jpg	"Located in the village of Aintoura in Kesrouan, Three Hearts Lodge features a restaurant and a garden. It offers Wi-Fi in all areas for a fee. The property is a part of SESOBEL, a social service for the welfare of Lebanese children."	zouk-mikael	Zouk Mikael	7	1	1	
678817	Lev-Ari Accommodation for Travelers	Hlavanon 9	10292	Metula	il	-780681	0	USD	150			5	35.57390749	33.28215799	1	http://www.booking.com/hotel/il/lev-ari-accommodation-for-travelers.html	http://aff.bstatic.com/images/hotel/max500/215/21543846.jpg	"Boasting panoramic valley and mountain views, Lev-Ari Accommodation for Travelers is located in Metulla, 9 km from Kiryat Shmona. It offers elegantly furnished interiors with air conditioning and free Wi-Fi access."	metulla	Metulla	7	1	1	
2115454	Asaheeb Al Ahsa	"Prince mohammed ibn fahad street , Harab, Al Ahsa Al Hafouf district"	31982	Ar Ruqayyiqah	sa	-3093035	0	SAR	180			15	49.56914569	25.35722429	1	http://www.booking.com/hotel/sa/asaheeb-al-ahsa.html	http://aff.bstatic.com/images/hotel/max500/868/86855658.jpg	Asaheeb Al Ahsa is located in the heart of Al-Ahsa in Hofuf area. It is also 5 minutes drive to King Faisal University and 10 minutes from Al Othaim Mall. Governmental departments are only 3 km away from the property.	ar-ruqayyiqah	Ar Ruqayyiqah	7	1	1	
2031574	Alsamer Homes	"Alsamer district 1 , Alhasab Altaymi street 2"	23461	Jeddah	sa	-3096108	0	SAR	243			35	39.23000024	21.57964432	1	http://www.booking.com/hotel/sa/alsamer-homes.html	http://aff.bstatic.com/images/hotel/max500/876/87686015.jpg	"Featuring free WiFi and air conditioning, Alsamer Homes is set in Jeddah, 8 km from Al Andalus Mall. The accommodation boasts a hot tub. Jeddah Mall is 9 km away.  All units feature a flat-screen TV with satellite channels."	jiddah	Jeddah	7	1	1	
1988224	Al Jalaa Hotel Suites	Izz AlDin Tamimi St - Next to Hadramout restaurant Aljubeiha District		Amman	jo	-970362	0	JOD	50			18	35.87151468	32.02263351	1	http://www.booking.com/hotel/jo/al-jalaa-suites.html	http://aff.bstatic.com/images/hotel/max500/801/80187999.jpg	"Featuring free WiFi, Al Jalaa Hotel Suites offers accommodation in Amman. The accommodation features a hot tub. Al Hussein National Park is 6 km away.  All units are air conditioned and include a TV."	amman	Amman	7	1	1	
793066	Baron Palace - AlMasif hotel apartments	"Dhabiyat Bent Al Barra Street, Al Masif District"	11452	Riyadh	sa	900040280	0	SAR	170			32	46.68399274	24.76359398	1	http://www.booking.com/hotel/sa/baron-al-masif-apartments.html	http://aff.bstatic.com/images/hotel/max500/230/23001633.jpg	Baron Al Masif Hotel Apartments is located in Riyadh and offers self-catering accommodation. Free Wi-Fi access is available. The property is 6 km from Kingdom Centre and 8 km from Al Faisaliah Tower.	riyadh-sa	Riyadh	7	1	1	
307314	Rash Hasita	Meshek 85	86815	Moshav Hatzeva	il	-780099	0	USD	55	60		16	35.25066376	30.77723866	1	http://www.booking.com/hotel/il/x-xx-xx-c-xxx.html	http://aff.bstatic.com/images/hotel/max500/864/86476292.jpg	"Just 5 km from Hatzeva, Rash Hasita offers rustic accommodation in tents in the middle of the Arava Desert. The Gidron Stream is about a 10-minute drive away.  This large, isolated complex is surrounded by palm trees and desert."	hazeva	H̱aẕeva	7	1	1	
68792	Inn & Go Kuwait Plaza Hotel	Fahad Al Salem		Kuwait	kw	-789552	4	KWD	35	110		154	47.96781331	29.36620149	1	http://www.booking.com/hotel/kw/inn-and-go-kuwait-hotel-plaza.html	http://aff.bstatic.com/images/hotel/max500/427/42760827.jpg	This 4-star hotel is located in the commercial and banking district downtown Kuwait. Just 20 minutes’ drive from Kuwait International Airport. Guests can take advantage of the free shuttle service.	kuwait	Kuwait	7	1	1	
250467	Makkah Grand Coral	Umm Al Qurra Road	21955	Makkah	sa	-3096949	5	SAR	314.1			200	39.81483668	21.42397044	1	http://www.booking.com/hotel/sa/makkah-grand-coral.html	http://aff.bstatic.com/images/hotel/max500/196/19674842.jpg	The Makkah Grand Coral Hotel is situated in the city centre of Makkah Al Mukkaramah. Rooms come with satellite TV and a mini-fridge. Free parking is available on site.	mecca	Makkah	7	1	1	
44301	U Suites – Luxury by the Sea	Derech Ha'arava (North Beach)	88119	Eilat	il	-779626	5	USD	168	549	1	246	34.9519971	29.54771856	1	http://www.booking.com/hotel/il/u-suites-luxury-by-the-sea.html	http://aff.bstatic.com/images/hotel/max500/396/39612368.jpg	"U Suites – Luxury by the Sea is located right by the Red Sea, close to a shopping mall and Eilat Promenade. Suites come with free WiFi, an LCD TV and a balcony."	elat	Eilat	7	1	1	
418020	Hagoshrim Hotel & Nature	Kibbutz Hagoshrim	12225	Kibbutz Hagoshrim	il	-779984	0	USD	221	276		194	35.62195122	33.22296447	1	http://www.booking.com/hotel/il/xxxx-c-x-xx-xxxx-xxxxc.html	http://aff.bstatic.com/images/hotel/max500/382/38226359.jpg	"The Hagoshrim Hotel & Nature offers free access to the health and fitness centre, which includes indoor and outdoor pools, a squash court and sauna. With free Wi-Fi in its public areas, this property has elegant rooms as well as a spa."	hagosherim	Hagoshrim	7	1	1	
1093988	Dorrat Al Salheen Apartments 2	"Umm Al Qura Road , Al Mansour District"	10089	Makkah	sa	-3096949	0	SAR	110			81	39.80787098	21.42371987	1	http://www.booking.com/hotel/sa/dr-lslhyn-2.html	http://aff.bstatic.com/images/hotel/max500/324/32452587.jpg	"Just 2 km away from Al Masjid Al Haram, Dorrat Al Salheen Apartments 2 is located in Mecca.  Each room here will provide you with a flat-screenTV, air conditioning and satellite channels. It also offers an electric kettle and a fridge."	mecca	Makkah	7	1	1	
23909	Harmony Hotel - an Atlas Boutique Hotel	6 Yoel Moshe Salomon Street	94633	Jerusalem	il	900000000	0	USD	164	501	1	50	35.21944553	31.78088349	1	http://www.booking.com/hotel/il/harmony.html	http://aff.bstatic.com/images/hotel/max500/438/43879571.jpg	"Situated in the lively Nahalat Shiva district, Harmony Hotel offers free on-site parking and design rooms with free Wi-Fi. There is a large buffet breakfast and free snacks in the lounge during the afternoon."	jerusalem	Jerusalem	7	1	1	
68142	Al Barsha Hotel Apartments	"Sheikh Zayed Road, Near Mall Of Emirates"		Dubai	ae	-782831	0	AED	314.1	917		60	55.19100755	25.11357292	1	http://www.booking.com/hotel/ae/al-barsha-hotel-apartments.html	http://aff.bstatic.com/images/hotel/max500/148/14831556.jpg	"Located within walking distance of the Mall of the Emirates, Al Barsha offers apartments with free internet access and a well-equipped kitchen. Facilities include a rooftop pool, a gym, and a sauna."	dubai	Dubai	7	1	1	
1866482	Golden Amakin Furnished Apartments	"6986 Al Bahar Al Mayyit, Ishbiliyah"	11461	Riyadh	sa	900040280	0	SAR	200			25	46.79783104	24.79040172	1	http://www.booking.com/hotel/sa/golden-amakin-furnished-apartments.html	http://aff.bstatic.com/images/hotel/max500/829/82953691.jpg	"Featuring free WiFi throughout the property, Golden Amakin Furnished Apartments is set in Riyadh, 4.2 km from King Fahd Stadium. Riyadh Gallery Mall is 15 km from the property. Free private parking is available on site."	riyadh-sa	Riyadh	7	1	1	
71525	Al Manar Hotel Apartments	Hor Al Anz East at the corner 24th and 9th street near Al Qiyadah  Metro Station		Dubai	ae	-782831	0	AED	225.15	600		85	55.35139963	25.28049665	1	http://www.booking.com/hotel/ae/al-manar-apartment.html	http://aff.bstatic.com/images/hotel/max500/789/78908748.jpg	"This apartment hotel offers luxurious facilities in the heart of Dubai, just a 5-minute drive from Dubai International Airport. It has an outdoor swimming pool, a gym and a sauna."	dubai	Dubai	7	1	1	
1786426	Mövenpick Hotel City Star Jeddah	"Madinah Road,"	21512	Jeddah	sa	-3096108	5	SAR	670		1	228	39.15779042	21.60546477	1	http://www.booking.com/hotel/sa/movenpick-city-star-jeddah.html	http://aff.bstatic.com/images/hotel/max500/695/69519551.jpg	"Offering a year-round outdoor pool and sun terrace, Mövenpick Hotel City Star Jeddah offers 5-star service in elegant surroundings just a short walk away from the Al Harthy Exhibition Centre. Mall of Arabia is minutes away by car."	jiddah	Jeddah	7	1	1	
776021	Mira Hotel- Riyadh - Al Tahlya St.	Al Tahlya Street - Intersection Prince Mohammed Bin Abdulaziz	11415	Riyadh	sa	900040280	4	SAR	399		1	47	46.69866979	24.70311397	1	http://www.booking.com/hotel/sa/ossuuuuuo-c-ossuo1o-o-uo-c-ossuo3o1uo-uo-c-ossuo-uossop-ossuo-uossop.html	http://aff.bstatic.com/images/hotel/max500/893/89396049.jpg	"Offering an outdoor pool and a spa, Mira Hotel- Riyadh is located in Tahlia Street which boasts with many restaurants and shops. Free Wi-Fi access is available in all areas of the hotel."	riyadh-sa	Riyadh	7	1	1	
1877752	Fun Club Apartment	Nakhal Khayon 16 Apartment number 4	8828071	Eilat	il	-779626	0	USD	115			1	34.93255294	29.54460494	1	http://www.booking.com/hotel/il/fun-club-apartment.html	http://aff.bstatic.com/images/hotel/max500/816/81693170.jpg	"Located in Eilat, this air-conditioned apartment is 5 km from Underwater Observatory Marine Park. The unit is 2 km from Dolphin Reef. Free WiFi is offered .  There is a seating area, a dining area and a kitchen equipped with an oven."	elat	Eilat	7	1	1	
1181239	Mediterranean Bat-Yam Apartments - Ben Gurion Street	Ben Gurion 81	59100	Bat Yam	il	-779349	0	USD	95			1	34.7391216	32.0195316	1	http://www.booking.com/hotel/il/mediterranean-bat-yam-apartments-ben-gurion-street.html	http://aff.bstatic.com/images/hotel/max500/374/37427871.jpg	"Enjoying a beachfront position, Mediterranean Bat-Yam Apartments - Ben Gurion Street is decorated in maritime-style and offers air conditioning and free WiFi. A variety of dining options and bars can be found all around the property."	bat-yam	Bat Yam	7	1	1	
43944	Isrotel Lagoona All-Inclusive Hotel	North Beach	88000	Eilat	il	-779626	4	USD	144.58	1017		256	34.96188909	29.55126056	1	http://www.booking.com/hotel/il/isrotel-lagoona-all-inclusive.html	http://aff.bstatic.com/images/hotel/max500/833/83340474.jpg	This all inclusive hotel offers comfortable accommodation with all meals and drinks included. Enjoy good facilities for the whole family on a convenient location very close to the beach. Free WiFi is available throughout.	elat	Eilat	7	1	1	
2141126	Bespoke Residences - Golden Mile 8	Golden Mile 8 Palm Jumeirah		Dubai	ae	-782831	0	AED	1440			1	55.2953922	25.2555924	1	http://www.booking.com/hotel/ae/bespoke-residences-golden-mile-8.html	http://aff.bstatic.com/images/hotel/max500/873/87340364.jpg	"Situated in Dubai, Bespoke Residences - Golden Mile 8 is an apartment featuring a terrace. The air-conditioned unit is 1 km from Grand Mosque. Free WiFi is offered .  The kitchen is equipped with an oven."	dubai	Dubai	7	1	1	
1416718	Carmel Apartments	שמריהו לוין 3	33101	Haifa	il	-780112	0	USD	70.4			1	34.99809245	32.81335313	1	http://www.booking.com/hotel/il/caramel-apartment.html	http://aff.bstatic.com/images/hotel/max500/600/60031006.jpg	"Carmel Apartments offers self-catering accommodation with a balcony in Haifa. Haifa’s Municipal Theater is 800 metres from the property.  With free WiFi, the accommodation is air conditioned and features a seating area, flat-screen TV."	haifa	Haifa	7	1	1	
2029145	Terrace By The Sea	Moshav Dor P.O.X 60	30820	Dor	il	-779587	0	USD	160			1	34.9228891	32.60901473	1	http://www.booking.com/hotel/il/terrace-by-the-sea.html	http://aff.bstatic.com/images/hotel/max500/823/82399950.jpg	"Located in Dor, this air-conditioned apartment features a terrace. Guests benefit from free WiFi and private parking available on site.  There is a dining area and a kitchen equipped with oven. A flat-screen TV with cable channels is featured."	dor	Dor	7	1	1	
446203	Hotel Indigo Tel Aviv - Diamond District	Aholiav Street No. 5 - Ramat Gan	61999	Tel Aviv	il	-781545	0	USD	141	330	1	92	34.8027886	32.0874784	1	http://www.booking.com/hotel/il/indigo-tel-aviv-diamond-exchange.html	http://aff.bstatic.com/images/hotel/max500/191/19180861.jpg	"Set in Tel Aviv’s Diamond Exchange District and offering a panoramic rooftop pool and bar, the Hotel Indigo Tel Aviv - Diamond District is an upscale boutique hotel brand by InterContinental Hotels Group."	tel-aviv	Tel Aviv	7	1	1	
587728	Lagace Hotel	"Old NDU Road, Jounieh Kesrouan, Lebanon"	2011	Kesrouan	lb	-805225	3	USD	40			21	35.62130915	33.9523466	1	http://www.booking.com/hotel/lb/lagace.html	http://aff.bstatic.com/images/hotel/max500/773/77346765.jpg	"Located in Kesrouan, LAGACE Hotel offers simply furnished accommodations. It features free WiFi in all areas and is a 10-minute walk away from Jeita Grotto.  All rooms feature carpeted floors and flat-screen TVs."	jounie	Jounieh	7	1	1	
